BIOCLIM_18,x,y
153.0,-148.54167855,64.79167185
154.0,-148.12501185,64.79167185
153.0,-146.87501175,64.79167185
188.0,-153.12501225,64.37500515
194.0,-153.12501225,63.95833845
119.0,121.45834305,63.95833845
125.0,125.20834335,63.95833845
125.0,127.29167685,63.95833845
196.0,-153.54167895,63.54167175
133.0,-137.29167765,63.54167175
137.0,-134.79167745,63.54167175
140.0,-134.37501075,63.54167175
133.0,-133.95834405,63.54167175
140.0,-133.54167735,63.54167175
122.0,119.37500955,63.54167175
125.0,119.79167625,63.54167175
135.0,-137.29167765,63.12500505
142.0,-133.95834405,63.12500505
139.0,-132.70834395,63.12500505
208.0,93.95834085,63.12500505
200.0,94.37500755,63.12500505
188.0,95.62500765,63.12500505
186.0,96.04167435,63.12500505
129.0,117.70834275,63.12500505
126.0,118.12500945,63.12500505
128.0,119.37500955,63.12500505
128.0,119.79167625,63.12500505
127.0,120.62500965,63.12500505
132.0,130.62501045,63.12500505
258.0,-150.20834535,62.70833835
190.0,-148.12501185,62.70833835
140.0,-138.54167775,62.70833835
193.0,86.04167355,62.70833835
190.0,86.45834025,62.70833835
215.0,95.62500765,62.70833835
206.0,96.04167435,62.70833835
133.0,118.12500945,62.70833835
135.0,118.54167615,62.70833835
136.0,119.37500955,62.70833835
136.0,121.87500975,62.70833835
126.0,129.37501035,62.70833835
127.0,130.62501045,62.70833835
243.0,-150.20834535,62.29167165
138.0,-134.79167745,62.29167165
145.0,-133.54167735,62.29167165
103.0,-115.20834255,62.29167165
-9999.0,17.70833475,62.29167165
193.0,85.62500685,62.29167165
221.0,93.12500745,62.29167165
212.0,93.54167415,62.29167165
205.0,93.95834085,62.29167165
205.0,94.37500755,62.29167165
209.0,96.04167435,62.29167165
194.0,96.87500775,62.29167165
158.0,113.95834245,62.29167165
159.0,114.37500915,62.29167165
160.0,114.79167585,62.29167165
131.0,117.70834275,62.29167165
134.0,118.12500945,62.29167165
132.0,118.54167615,62.29167165
140.0,119.79167625,62.29167165
147.0,126.04167675,62.29167165
142.0,126.45834345,62.29167165
145.0,126.87501015,62.29167165
133.0,128.54167695,62.29167165
122.0,129.37501035,62.29167165
120.0,129.79167705,62.29167165
127.0,130.62501045,62.29167165
134.0,131.04167715,62.29167165
196.0,-151.04167875,61.87500495
127.0,-135.62501085,61.87500495
126.0,-135.20834415,61.87500495
129.0,-134.37501075,61.87500495
137.0,-133.95834405,61.87500495
105.0,-112.70834235,61.87500495
198.0,84.79167345,61.87500495
203.0,93.12500745,61.87500495
214.0,93.54167415,61.87500495
201.0,93.95834085,61.87500495
202.0,94.37500755,61.87500495
194.0,96.04167435,61.87500495
202.0,96.87500775,61.87500495
164.0,113.12500905,61.87500495
162.0,113.54167575,61.87500495
162.0,113.95834245,61.87500495
136.0,117.70834275,61.87500495
136.0,119.79167625,61.87500495
137.0,120.62500965,61.87500495
144.0,121.87500975,61.87500495
145.0,125.62501005,61.87500495
144.0,126.87501015,61.87500495
127.0,129.37501035,61.87500495
180.0,-151.45834545,61.45833825
183.0,-151.04167875,61.45833825
176.0,-150.62501205,61.45833825
166.0,-150.20834535,61.45833825
119.0,-134.37501075,61.45833825
135.0,-133.12501065,61.45833825
196.0,87.29167365,61.45833825
206.0,95.62500765,61.45833825
183.0,96.04167435,61.45833825
166.0,113.54167575,61.45833825
163.0,113.95834245,61.45833825
148.0,121.04167635,61.45833825
155.0,126.04167675,61.45833825
146.0,126.45834345,61.45833825
130.0,130.20834375,61.45833825
176.0,-151.87501215,61.04167155
169.0,-151.45834545,61.04167155
-9999.0,-151.04167875,61.04167155
112.0,-136.45834425,61.04167155
118.0,-135.62501085,61.04167155
112.0,-134.79167745,61.04167155
110.0,-134.37501075,61.04167155
200.0,83.95834005,61.04167155
200.0,84.37500675,61.04167155
199.0,84.79167345,61.04167155
196.0,86.87500695,61.04167155
203.0,91.45834065,61.04167155
205.0,91.87500735,61.04167155
208.0,93.54167415,61.04167155
191.0,93.95834085,61.04167155
197.0,94.37500755,61.04167155
169.0,113.54167575,61.04167155
169.0,113.95834245,61.04167155
165.0,116.45834265,61.04167155
155.0,116.87500935,61.04167155
155.0,117.29167605,61.04167155
155.0,118.12500945,61.04167155
150.0,118.54167615,61.04167155
148.0,118.95834285,61.04167155
146.0,119.37500955,61.04167155
148.0,119.79167625,61.04167155
151.0,120.20834295,61.04167155
141.0,120.62500965,61.04167155
-9999.0,-166.87501335,60.62500485
-9999.0,-151.87501215,60.62500485
-9999.0,-151.45834545,60.62500485
106.0,-133.95834405,60.62500485
123.0,-133.12501065,60.62500485
162.0,-130.62501045,60.62500485
203.0,83.12500665,60.62500485
200.0,83.95834005,60.62500485
199.0,84.37500675,60.62500485
211.0,91.04167395,60.62500485
205.0,91.87500735,60.62500485
202.0,93.12500745,60.62500485
200.0,93.95834085,60.62500485
168.0,113.54167575,60.62500485
177.0,113.95834245,60.62500485
158.0,116.04167595,60.62500485
153.0,118.54167615,60.62500485
151.0,119.37500955,60.62500485
152.0,120.20834295,60.62500485
190.0,170.62501365,60.62500485
117.0,-132.70834395,60.20833815
151.0,-118.54167615,60.20833815
155.0,-118.12500945,60.20833815
156.0,-117.70834275,60.20833815
142.0,-116.87500935,60.20833815
145.0,-116.04167595,60.20833815
132.0,-114.37500915,60.20833815
209.0,81.87500655,60.20833815
199.0,91.04167395,60.20833815
223.0,91.45834065,60.20833815
220.0,91.87500735,60.20833815
190.0,95.62500765,60.20833815
184.0,96.04167435,60.20833815
169.0,111.87500895,60.20833815
176.0,112.29167565,60.20833815
143.0,121.04167635,60.20833815
162.0,130.20834375,60.20833815
161.0,130.62501045,60.20833815
168.0,-127.70834355,59.79167145
213.0,-125.20834335,59.79167145
166.0,-118.12500945,59.79167145
166.0,-117.70834275,59.79167145
150.0,-115.20834255,59.79167145
146.0,-111.87500895,59.79167145
195.0,91.04167395,59.79167145
197.0,91.45834065,59.79167145
213.0,91.87500735,59.79167145
203.0,92.29167405,59.79167145
216.0,92.70834075,59.79167145
217.0,93.12500745,59.79167145
206.0,93.54167415,59.79167145
205.0,93.95834085,59.79167145
