"x","y","value"
93.12500745,80.62500645,0.00558992940932512
93.54167415,80.62500645,0.00558992940932512
93.95834085,80.62500645,0.00558992940932512
94.37500755,80.62500645,0.00558992940932512
94.79167425,80.62500645,0.00558992940932512
95.20834095,80.62500645,0.00558992940932512
95.62500765,80.62500645,0.00558992940932512
96.04167435,80.62500645,0.00558992940932512
96.45834105,80.62500645,0.00558992940932512
98.12500785,80.62500645,0.00558992940932512
98.54167455,80.62500645,0.00558992940932512
98.95834125,80.62500645,0.00558992940932512
99.37500795,80.62500645,0.00558992940932512
92.70834075,80.20833975,0.00558992940932512
93.12500745,80.20833975,0.00558992940932512
93.54167415,80.20833975,0.00558992940932512
93.95834085,80.20833975,0.00558992940932512
94.37500755,80.20833975,0.00558992940932512
94.79167425,80.20833975,0.00558992940932512
95.20834095,80.20833975,0.00558992940932512
95.62500765,80.20833975,0.00558992940932512
96.04167435,80.20833975,0.00558992940932512
96.45834105,80.20833975,0.00558992940932512
96.87500775,80.20833975,0.00558992940932512
97.29167445,80.20833975,0.00558992940932512
97.70834115,80.20833975,0.00558992940932512
98.12500785,80.20833975,0.00558992940932512
98.54167455,80.20833975,0.00558992940932512
98.95834125,80.20833975,0.00558992940932512
99.37500795,80.20833975,0.00558992940932512
99.79167465,80.20833975,0.00558992940932512
100.20834135,80.20833975,0.00558992940932512
92.70834075,79.79167305,0.00558992940932512
93.12500745,79.79167305,0.00558992940932512
93.54167415,79.79167305,0.00558992940932512
93.95834085,79.79167305,0.00558992940932512
94.37500755,79.79167305,0.00558992940932512
94.79167425,79.79167305,0.00558992940932512
95.20834095,79.79167305,0.00558992940932512
95.62500765,79.79167305,0.00558992940932512
96.04167435,79.79167305,0.00558992940932512
96.45834105,79.79167305,0.00558992940932512
96.87500775,79.79167305,0.00558992940932512
97.29167445,79.79167305,0.00558992940932512
97.70834115,79.79167305,0.00558992940932512
98.12500785,79.79167305,0.00558992940932512
98.54167455,79.79167305,0.00558992940932512
98.95834125,79.79167305,0.00558992940932512
99.37500795,79.79167305,0.00715786125510931
99.79167465,79.79167305,0.00558992940932512
100.20834135,79.79167305,0.00715786125510931
100.62500805,79.79167305,0.00558992940932512
101.87500815,79.79167305,0.00558992940932512
102.29167485,79.79167305,0.00558992940932512
102.70834155,79.79167305,0.00558992940932512
103.12500825,79.79167305,0.00558992940932512
93.12500745,79.37500635,0.00558992940932512
93.54167415,79.37500635,0.00558992940932512
93.95834085,79.37500635,0.00558992940932512
94.37500755,79.37500635,0.00558992940932512
94.79167425,79.37500635,0.00558992940932512
95.20834095,79.37500635,0.00558992940932512
95.62500765,79.37500635,0.00558992940932512
96.04167435,79.37500635,0.00558992940932512
96.45834105,79.37500635,0.00558992940932512
96.87500775,79.37500635,0.00558992940932512
97.29167445,79.37500635,0.00715786125510931
97.70834115,79.37500635,0.00558992940932512
98.12500785,79.37500635,0.00558992940932512
98.54167455,79.37500635,0.00558992940932512
98.95834125,79.37500635,0.00715786125510931
99.37500795,79.37500635,0.00715786125510931
99.79167465,79.37500635,0.00715786125510931
100.20834135,79.37500635,0.00715786125510931
100.62500805,79.37500635,0.00715786125510931
101.04167475,79.37500635,0.00715786125510931
101.45834145,79.37500635,0.00558992940932512
101.87500815,79.37500635,0.00715786125510931
102.29167485,79.37500635,0.00715786125510931
102.70834155,79.37500635,0.00715786125510931
103.12500825,79.37500635,0.00715786125510931
103.54167495,79.37500635,0.00715786125510931
103.95834165,79.37500635,0.00715786125510931
104.37500835,79.37500635,0.00558992940932512
104.79167505,79.37500635,0.00558992940932512
105.20834175,79.37500635,0.00558992940932512
-111.45834225,78.95833965,0.00319287646561861
-111.04167555,78.95833965,0.00319287646561861
-110.62500885,78.95833965,0.00319287646561861
-110.20834215,78.95833965,0.00319287646561861
-109.79167545,78.95833965,0.00319287646561861
94.79167425,78.95833965,0.00558992940932512
95.20834095,78.95833965,0.00558992940932512
95.62500765,78.95833965,0.00558992940932512
96.04167435,78.95833965,0.00558992940932512
96.45834105,78.95833965,0.00558992940932512
96.87500775,78.95833965,0.00715786125510931
97.29167445,78.95833965,0.00715786125510931
97.70834115,78.95833965,0.00558992940932512
98.12500785,78.95833965,0.00558992940932512
98.54167455,78.95833965,0.00558992940932512
98.95834125,78.95833965,0.00319287646561861
99.37500795,78.95833965,0.00319287646561861
99.79167465,78.95833965,0.00319287646561861
100.20834135,78.95833965,0.00319287646561861
100.62500805,78.95833965,0.00715786125510931
101.04167475,78.95833965,0.00715786125510931
101.45834145,78.95833965,0.00558992940932512
101.87500815,78.95833965,0.00715786125510931
102.29167485,78.95833965,0.00715786125510931
102.70834155,78.95833965,0.00715786125510931
103.12500825,78.95833965,0.00715786125510931
103.54167495,78.95833965,0.00715786125510931
103.95834165,78.95833965,0.00715786125510931
104.37500835,78.95833965,0.00715786125510931
104.79167505,78.95833965,0.00715786125510931
105.20834175,78.95833965,0.00715786125510931
105.62500845,78.95833965,0.00558992940932512
-113.12500905,78.54167295,0.00319287646561861
-112.70834235,78.54167295,0.00319287646561861
-112.29167565,78.54167295,0.00319287646561861
-111.87500895,78.54167295,0.00319287646561861
-111.45834225,78.54167295,0.00319287646561861
-111.04167555,78.54167295,0.00319287646561861
-110.62500885,78.54167295,0.00319287646561861
-110.20834215,78.54167295,0.00319287646561861
-109.79167545,78.54167295,0.00319287646561861
97.29167445,78.54167295,0.00319287646561861
98.12500785,78.54167295,0.00319287646561861
98.54167455,78.54167295,0.00319287646561861
99.79167465,78.54167295,0.00558992940932512
100.20834135,78.54167295,0.00715786125510931
100.62500805,78.54167295,0.00715786125510931
